"main_id","ra","dec","rvz_redshift","radial_velocity","rv_norm","ang_dist"
"sBoRG 1917-3335   929",289.3521,-33.5924,8.11,2431316.83438,-0.558140858893963,0.350475752667027
"[BBZ2014] J193145.22-263424.6",292.938416666667,-26.5735,8,2398339.664,-0.665402962019013,0.410836221375228
"CLASH MACSJ1931.8-2634  777",292.939333333333,-26.5704444444444,8.2,2458298.1556,-0.470380956337105,0.410861385119776
"[MMD2016] M1931-9-1",292.953458333333,-26.5581472222222,8.7,2608194.3846,0.0171740578676675,0.411122007713116
"sBoRG 1515-1517   698",228.7442,-15.2704,7.66,2296410.22828,-0.996940371678259,0.650962557743338
"sBoRG 2055-3408  1026",313.6711,-34.1323,7.66,2296410.22828,-0.996940371678259,0.70216589173746
"sBoRG 2008-6610  1020",302.0242,-66.1658,8.11,2431316.83438,-0.558140858893963,0.751161826260365
"sBoRG 1558+0812   368",239.5731,8.1985,7.66,2296410.22828,-0.996940371678259,0.790927967485554
"sBoRG 1558+0812   601",239.5695,8.2083,7.66,2296410.22828,-0.996940371678259,0.791104742430124
"[RER2016] SMACSJ2131-0567",322.775583333333,-40.3063888888889,7.5,2248443.435,-1.15295797622379,0.818712238193675
"BoRG 1555+1108 1417",238.8651549,11.1393576,8,2398339.664,-0.665402962019013,0.840514261062469
"BoRG 1555+1108  595",238.8429322,11.1279017,8,2398339.664,-0.665402962019013,0.840553101347441
"BoRG 1555+1108 1166",238.8438689,11.1420588,8,2398339.664,-0.665402962019013,0.840751822412196
"sBoRG 1607+1332   996",241.7016,13.5468,8.76,2626181.93208,0.0756806595722409,0.851639943792178
"GRB 120923A",303.794708333333,6.22136111111111,8.5,2548235.893,-0.177847947814241,0.878484345732852
"BoRG 2155-4411 1192",328.8031162,-44.1737506,8,2398339.664,-0.665402962019013,0.89097455852619
"BoRG 2155-4411  341",328.8301017,-44.1819169,8,2398339.664,-0.665402962019013,0.891299155967564
"sBoRG 1442-0212   245",220.5278,-2.2053,10.45,3132831.1861,1.72361660758437,0.893173768811928
"sBoRG 1525+1000   719",231.1971,9.997,9.47,2839034.57726,0.76800877974302,0.902775346173049
"BoRG 1510+1115   51",227.5348783,11.2225448,8,2398339.664,-0.665402962019013,0.96015412325114
"[BIO2015] BORGY-0106614403",227.544416666667,11.2445277777778,7.93,2377354.19194,-0.733660664007682,0.960329568742441
"BoRG 1510+1115 1236",227.5521577,11.2522441,8,2398339.664,-0.665402962019013,0.960340817665008
"BoRG 1510+1115 1524",227.538125,11.2554722222222,7.58,2272426.83164,-1.07494917395102,0.960543541430095
"BoRG 1510+1115 1404",227.542595,11.2615405555556,8,2398339.664,-0.665402962019013,0.960570936251034
"BoRG 1510+1115 1487",227.531708333333,11.2525,7.49,2245445.51042,-1.16270907650788,0.960578603848227
"[BWC2021] J220209.61-281951.0",330.540041666667,-28.3308333333333,7.5,2248443.435,-1.15295797622379,0.96903067140036
"[LFR2003]   113",338.17875,-60.5668788888889,8.92,2674148.72536,0.231698264117769,0.980219771413635
"[LFR2003]   183",338.179958333333,-60.5644166666667,9.14,2740103.06612,0.44622247036787,0.980230132116904
"[LFR2003]   166",338.181083333333,-60.5643611111111,9.08,2722115.51864,0.387715868663296,0.98023978157962
"[LFR2003]   202",338.181541666667,-60.5634722222222,8.96,2686140.42368,0.270702665254151,0.980243712546187
"[LFR2003]   134",338.182273,-60.5672013,7.96,2386347.96568,-0.704407363155395,0.980249987298207
"[LFR2003]   246",338.183,-60.5615277777778,8.7,2608194.3846,0.0171740578676675,0.980256222139692
"[LFR2003]   169",338.1830452,-60.5649323,9.04,2710123.82032,0.348711467526913,0.980256609243642
"[LFR2003]    63",338.183166666667,-60.5706388888889,8.94,2680144.57452,0.251200464685959,0.980257655161876
"[LFR2003]   177",338.183208333333,-60.5648611111111,8.88,2662157.02704,0.192693862981388,0.980258008461456
"[LFR2003]   512",338.184820833333,-60.5457211111111,8.88,2662157.02704,0.192693862981388,0.980271882775389
"[LFR2003]   458",338.185166666667,-60.5536666666667,9.08,2722115.51864,0.387715868663296,0.98027482292301
"[LFR2003]   310",338.1853169,-60.5551592,8.86,2656161.17788,0.173191662413196,0.980276108091104
"[LFR2003]   419",338.1853256,-60.5513612,8.88,2662157.02704,0.192693862981388,0.980276193462824
"[LFR2003]   517",338.1859768,-60.5458405,8.96,2686140.42368,0.270702665254151,0.980281803073612
"[LFR2003]   786",338.186291666667,-60.5395277777778,8.86,2656161.17788,0.173191662413196,0.980284538420168
"[LFR2003]   115",338.1866338,-60.5673285,8.84,2650165.32872,0.153689461845004,0.980287388051099
"[LFR2003]   576",338.186812083333,-60.5428566666667,8.6,2578215.1388,-0.080336944973286,0.980288986722726
"[LFR2003]   354",338.18725,-60.5482222222222,8.52,2554231.74216,-0.158345747246049,0.980292719029728
"[LFR2003]   423",338.1873759,-60.5517218,8.8,2638173.6304,0.114685060708624,0.980293785318768
"[LFR2003]   278",338.187708333333,-60.5590555555556,8.86,2656161.17788,0.173191662413196,0.98029661566581
"[LFR2003]   719",338.187778333333,-60.5351475,8.66,2596202.68628,-0.0218303432687127,0.9802973293253
"[LFR2003]   570",338.1880129,-60.5438356,8.22,2464294.00476,-0.450878755768913,0.98029928794447
"[LFR2003]   359",338.188375,-60.5489166666667,8.86,2656161.17788,0.173191662413196,0.980302370168638
"[LFR2003]   723",338.1885,-60.5355555555556,8.66,2596202.68628,-0.0218303432687127,0.980303521911513
"[LFR2003]   820",338.189093333333,-60.5409613888889,8.86,2656161.17788,0.173191662413196,0.98030857843902
"[LFR2003]   568",338.1898768,-60.5316832,9,2698132.122,0.309707066390533,0.980315372857249
"[LFR2003]   591",338.1904776,-60.5405785,8.7,2608194.3846,0.0171740578676675,0.980320462941931
"[LFR2003]   643",338.19075,-60.5314444444445,8.72,2614190.23376,0.0366762584358607,0.980322872236748
"[LFR2003]   585",338.191233333333,-60.5276708333333,9,2698132.122,0.309707066390533,0.980327057005538
"[LFR2003]   725",338.191583333333,-60.5349722222222,8.9,2668152.8762,0.212196063549578,0.98032999703574
"[LFR2003]   652",338.191791666667,-60.5322777777778,8.74,2620186.08292,0.0561784590040508,0.980331808639345
"SB-NI 0935-0660",338.199,-60.6467222222222,10.56,3165808.35648,1.83087871070942,0.9803938066263
"SB-NI 0843-0699",338.202916666667,-60.6459166666667,7.98,2392343.81484,-0.684905162587203,0.980427306331219
"SB-NI 0739-0714",338.207375,-60.6456111111111,10.51,3150818.73358,1.78212320928895,0.980465447360128
"SB-NI 0609-1057",338.212875,-60.6384722222222,10.05,3012914.2029,1.33357259622056,0.980512447119047
"SB-NI 0605-0952",338.213041666667,-60.6406388888889,10.47,3138827.03526,1.74311880815256,0.980513889508995
"SB-NI 0590-0389",338.213708333333,-60.6523611111111,10.7,3207779.3006,1.96739411468676,0.980519695943714
"SB-NI 0505-1048",338.217291666667,-60.6386388888889,7.72,2314397.77576,-0.938433769973687,0.98055024453077
"EIS-DEEP HDFS-2 H 1  495",338.232215833333,-60.5405463888889,8,2398339.664,-0.665402962019013,0.980678729885331
"SB-WF 1928-0617",338.235416666667,-60.5699722222222,7.78,2332385.32324,-0.879927168269114,0.980705742709998
"[LFR2003]   727",338.2395,-60.5361388888889,8.8,2638173.6304,0.114685060708624,0.980741343847286
"[LFR2003]   614",338.240083333333,-60.5303055555556,8.62,2584210.98796,-0.0608347444050959,0.980746476692619
"[LFR2003]   661",338.241083333333,-60.5320277777778,8.84,2650165.32872,0.153689461845004,0.980755024969384
"[LFR2003]   683",338.241291666667,-60.5343055555556,9.02,2704127.97116,0.329209266958723,0.980756764123913
"[LFR2003]   659",338.243708333333,-60.5329722222222,9.28,2782074.01024,0.582737874345205,0.980777541700342
"[LFR2003]   685",338.24375,-60.5364722222222,8.8,2638173.6304,0.114685060708624,0.980777822086108
"[LFR2003]   666",338.247,-60.5326944444444,8.74,2620186.08292,0.0561784590040508,0.980805809322526
"[LFR2003]   615",338.24825,-60.5298611111111,8.86,2656161.17788,0.173191662413196,0.980816609478428
"[LFR2003]   742",338.248541666667,-60.5363055555556,9.06,2716119.66948,0.368213668095106,0.98081896110788
"[LFR2003]   789",338.253,-60.5386666666667,7.36,2206472.49088,-1.28947338020112,0.980857178267409
"[LFR2003]   728",338.254333333333,-60.5350555555556,8.98,2692136.27284,0.290204865822341,0.980868712163338
"[LFR2003]   709",338.254916666667,-60.5342777777778,9.08,2722115.51864,0.387715868663296,0.980873739642997
"[LFR2003]   529",338.257625,-60.5450833333333,8.96,2686140.42368,0.270702665254151,0.980896723914049
"[LFR2003]   602",338.257625,-60.5423333333333,9.22,2764086.46276,0.524231272640633,0.980896789764505
"[LFR2003]   765",338.257791666667,-60.5421111111111,8.86,2656161.17788,0.173191662413196,0.98089822569261
"[LFR2003]   632",338.258333333333,-60.5348611111111,9,2698132.122,0.309707066390533,0.98090305763343
"[LFR2003]   814",338.258791666667,-60.5403055555555,9.34,2800061.55772,0.641244476049778,0.980906853643579
"[LFR2003]   606",338.258833333333,-60.5419444444444,9.02,2704127.97116,0.329209266958723,0.98090717066588
"[LFR2003] 10016",338.258958333333,-60.5421666666667,9.14,2740103.06612,0.44622247036787,0.98090823810132
"[LFR2003] 10013",338.259083333333,-60.5362222222222,8.68,2602198.53544,-0.00232814270052258,0.980909461117023
"[LFR2003]   587",338.260166666667,-60.5319444444444,8.9,2668152.8762,0.212196063549578,0.980918875026452
"[LFR2003] 10018",338.260916666667,-60.5421111111111,8.52,2554231.74216,-0.158345747246049,0.980925048307521
"[LFR2003]   488",338.261,-60.5449722222222,8.66,2596202.68628,-0.0218303432687127,0.980925692409048
"[LFR2003]   705",338.261,-60.5342222222222,9.14,2740103.06612,0.44622247036787,0.980925968453885
"[LFR2003]   523",338.261114,-60.5463878,8.84,2650165.32872,0.153689461845004,0.980926636174436
"[LFR2003]   699",338.262166666667,-60.5346944444444,8.54,2560227.59132,-0.138843546677859,0.980935971902472
"[LFR2003]   618",338.262375,-60.5311388888889,8.9,2668152.8762,0.212196063549578,0.980937857927007
"[LFR2003]   330",338.262666666667,-60.5472222222222,8.6,2578215.1388,-0.080336944973286,0.980939940749867
"[LFR2003] 10017",338.262791666667,-60.5380277777778,8.8,2638173.6304,0.114685060708624,0.980941248275993
"[LFR2003] 10015",338.262875,-60.5427777777778,9.22,2764086.46276,0.524231272640633,0.980941840081876
"[LFR2003]   506",338.263125,-60.5463611111111,8.52,2554231.74216,-0.158345747246049,0.980943895446082
"[LFR2003]   648",338.263083333333,-60.5319722222222,8.52,2554231.74216,-0.158345747246049,0.980943916553971
"[LFR2003] 10014",338.263291666667,-60.5436388888889,8.92,2674148.72536,0.231698264117769,0.9809453943554
"[LFR2003] 10021",338.264083333333,-60.5367222222222,8.94,2680144.57452,0.251200464685959,0.980952371537352
"[LFR2003] 10020",338.265,-60.5411666666667,9.02,2704127.97116,0.329209266958723,0.980960121381829
"[LFR2003]   478",338.2655763,-60.5466075,8.86,2656161.17788,0.173191662413196,0.980964926490466
"[LFR2003]   530",338.26575,-60.5473888888889,8.96,2686140.42368,0.270702665254151,0.980966397321677
"[LFR2003]   704",338.266041666667,-60.5351111111111,8.54,2560227.59132,-0.138843546677859,0.980969227904477
"[LFR2003]   739",338.2662882,-60.5386122,8.56,2566223.44048,-0.119341346109668,0.980971247652119
"[LFR2003]   558",338.266791666667,-60.5457777777778,8.38,2512260.79804,-0.294861151223385,0.980975378284301
"[LFR2003]   737",338.267208333333,-60.53625,8.98,2692136.27284,0.290204865822341,0.980979211815072
"[LFR2003]   630",338.267916666667,-60.5328055555555,8.74,2620186.08292,0.0561784590040508,0.980985391030742
"[LFR2003]   636",338.268583333333,-60.5316666666667,9.12,2734107.21696,0.426720269799676,0.980991148075365
"[LFR2003]   716",338.269625,-60.536,9.34,2800061.55772,0.641244476049778,0.980999965555737
"[LFR2003]   721",338.2702336,-60.5356828,8.76,2626181.93208,0.0756806595722409,0.981005199462716
"[LFR2003]   769",338.271833333333,-60.5390277777778,8.74,2620186.08292,0.0561784590040508,0.981018836046201
"[LFR2003]   651",338.272083333333,-60.5320277777778,8.7,2608194.3846,0.0171740578676675,0.981021188181596
"[LFR2003]   597",338.2725664,-60.5427238,8.48,2542240.04384,-0.197350148382431,0.981025023451195
"[CDD2000] HDFS J223305.61-603346.2",338.273375,-60.5628333333333,9.16,2746098.91528,0.46572467093606,0.981031435409613
"[LFR2003]   562",338.2739497,-60.5448739,8.64,2590206.83712,-0.0413325438369043,0.981036835663767
"[LFR2003]   342",338.274333333333,-60.5478333333333,8.6,2578215.1388,-0.080336944973286,0.981040045819874
"[LFR2003]   779",338.274583333333,-60.53775,8.9,2668152.8762,0.212196063549578,0.981042479914273
"[LFR2003]    19",338.275,-60.5639444444444,9,2698132.122,0.309707066390533,0.981045346971019
"[LFR2003]   522",338.2751006,-60.5471467,8.64,2590206.83712,-0.0413325438369043,0.98104664937859
"[LFR2003]   547",338.275625,-60.5433055555556,9.2,2758090.6136,0.504729072072441,0.981051258844805
"[LFR2003]   532",338.275916666667,-60.5469166666667,9.18,2752094.76444,0.48522687150425,0.981053659247928
"[LFR2003]   281",338.276208333333,-60.5599722222222,9.34,2800061.55772,0.641244476049778,0.981055811292183
"[LFR2003]   211",338.277333333333,-60.5622222222222,9,2698132.122,0.309707066390533,0.981065404445333
"[LFR2003]   263",338.277458333333,-60.5602777777778,9.04,2710123.82032,0.348711467526913,0.981066526514299
"[LFR2003]   347",338.277583333333,-60.5483888888889,8.9,2668152.8762,0.212196063549578,0.981067920654986
"[LFR2003]   526",338.277667916667,-60.5444552777778,8.8,2638173.6304,0.114685060708624,0.981068759429239
"[LFR2003]   311",338.278041666667,-60.55775,9.04,2710123.82032,0.348711467526913,0.981071596914692
"[LFR2003]   746",338.278083333333,-60.5419722222222,8.98,2692136.27284,0.290204865822341,0.981072397963958
"[LFR2003]   796",338.2784175,-60.5394802777778,8.86,2656161.17788,0.173191662413196,0.981075341127598
"[LFR2003]   706",338.2785,-60.5346388888889,8.72,2614190.23376,0.0366762584358607,0.98107619858382
"[LFR2003]   567",338.279215,-60.5434888888889,7.36,2206472.49088,-1.28947338020112,0.981082066064138
"[LFR2003]   799",338.27975,-60.5400555555556,8.82,2644169.47956,0.134187261276814,0.981086761602971
"[LFR2003]   772",338.280083333333,-60.5392777777778,8.9,2668152.8762,0.212196063549578,0.981089646757605
"[LFR2003]   331",338.2805,-60.5474166666667,9.08,2722115.51864,0.387715868663296,0.981092978574914
"[LFR2003]   747",338.280708333333,-60.5359722222222,8.88,2662157.02704,0.192693862981388,0.981095115226327
"[LFR2003]   714",338.280791666667,-60.5348055555556,8.82,2644169.47956,0.134187261276814,0.981095867710822
"[STB2016] GLASS MACS2129 00899",322.34322036,-7.693382243,8.1,2428318.9098,-0.56789195917806,0.987853554824541
"[STB2016] GLASS MACS2129 01182",322.34453397,-7.688477035,8.99,2695134.19742,0.299955966106438,0.987915825670799
"[BBZ2014] J212924.92-074204.2",322.353833333333,-7.70116666666667,8,2398339.664,-0.665402962019013,0.987945313794407
"[STB2016] GLASS RXJ1347 00627",206.8930758,-11.76023731,7.84,2350372.87072,-0.82142056656454,1.00855602343266
"CLASH RXJ1347-1145 1951",206.8773588,-11.770481642,8,2398339.664,-0.665402962019013,1.00871405840996
"[BBZ2014] J134730.47-114527.6",206.876958333333,-11.7576666666667,8,2398339.664,-0.665402962019013,1.00882174751657
"[BBZ2014] J134731.82-114413.20",206.882583333333,-11.737,8,2398339.664,-0.665402962019013,1.00890001658391
"sBoRG 2134-0708  2928",323.5509,-7.1224,7.58,2272426.83164,-1.07494917395102,1.01094257133195
"BoRG 2134-0708  774",323.5623,-7.12,10,2997924.58,1.28481709480008,1.01113460982827
"H-ATLAS J222447.9-310226",336.19995,-31.04063,9,2698132.122,0.309707066390533,1.03677690224598
"H-ATLAS J223007.7-321002",337.53217,-32.16744,9,2698132.122,0.309707066390533,1.04975410964091
"[IKO2018] HFF5C-3935-1469",342.163986,-44.529704,7.92,2374356.26736,-0.743411764291777,1.05461042246803
"[STB2016] GLASS RXJ2248 00207",342.18560157,-44.547224418,8.55,2563225.5159,-0.129092446393763,1.05480403428193
"[BHF2019] RXCJ2248   2086",342.179848,-44.525661,8.21,2461296.08018,-0.460629856053008,1.05481857823725
"[BHF2019] RXCJ2248   2048",342.182266,-44.526074,8.52,2554231.74216,-0.158345747246049,1.05484628514012
"[STB2016] GLASS RXJ2248 00404",342.2018794,-44.542663866,9.89,2964947.40962,1.17755499167503,1.05501919940269
"[STB2016] GLASS RXJ2248 01906",342.19369116,-44.516422494,8,2398339.664,-0.665402962019013,1.05502260747262
"[IKO2018] HFF5P-1222-3093",342.300944,-44.552588,7.88,2362364.56904,-0.782416165428159,1.05618101473282
"[IKO2018] HFF5P-1278-2047",342.303254,-44.534661,7.98,2392343.81484,-0.684905162587203,1.05627946541276
"[IKO2018] HFF5P-1912-1491",342.329688,-44.530307,7.598,2277823.095884,-1.05739719343965,1.05661701264936
"[IKO2018] HFF5P-2092-3100",342.337186,-44.552795,8.19,2455300.23102,-0.4801320566212,1.05661936837208
"[IKO2018] HFF5P-2042-2369",342.335117,-44.543602,8.29,2485279.47682,-0.382621053780246,1.0566304751464
"[IKO2018] HFF5P-2129-2064",342.338729,-44.53512,7.563,2267330.359854,-1.09152604443399,1.05670764496441
"[MMD2016] RXJ2129-9-1",322.416291666667,0.0996638888888889,8.1623,2446995.9799334,-0.507142604408145,1.06076254218778
"[BBZ2014] J212943.60+000531.9",322.431666666667,0.0921944444444444,8,2398339.664,-0.665402962019013,1.06091292733772
"CLASH MACSJ1931.8-2635 1990",292.9578406,26.5913165,7.5,2248443.435,-1.15295797622379,1.06721705908738
"[RER2016] MACSJ2135-0763",323.784333333333,-1.04472222222222,9.1,2728111.3678,0.407218069231486,1.06972553819271
"[BBZ2014] J172225.76+320858.2",260.607333333333,32.1495,8,2398339.664,-0.665402962019013,1.0717328419932
"CLASH Abell2261  187",260.6073833,32.1495175,7.5,2248443.435,-1.15295797622379,1.07173307142822
"[RPS2006] ACO 1835  7",210.2711125,2.84931111111111,7.66,2296410.22828,-0.996940371678259,1.08999384188152
"[RPS2006] ACO 1835 15",210.260583333333,2.85356666666667,8.52,2554231.74216,-0.158345747246049,1.09018679210837
"[RPS2006] ACO 1835 13",210.263020833333,2.85800277777778,8.29,2485279.47682,-0.382621053780246,1.09019639508732
"[RPS2006] ACO 1835 14",210.2675375,2.86515277777778,8.54,2560227.59132,-0.138843546677859,1.0902034869259
"[HSE2008] ACO 1835  504",210.257220833333,2.85146111111111,7.53,2257437.20874,-1.1237046753715,1.09021373070351
"[RPS2006] ACO 1835 22",210.260629166667,2.85835,7.68,2302406.07744,-0.977438171110069,1.09023402173467
"[HSE2008] ACO 1835  454",210.249541666667,2.84933055555556,7.33,2197478.71714,-1.31872668105341,1.09030206514059
"[HSE2008] ACO 1835  305",210.242825,2.84073611111111,7.8,2338381.1724,-0.860424967700922,1.09031197165414
"[PSR2004] 1916",210.25025,2.87891666666667,10,2997924.58,1.28481709480008,1.09058812394925
"[RPS2006] ACO 1835  8",210.250241666667,2.87891111111111,7.38,2212468.34004,-1.26997117963293,1.09058818730871
"[HBH2019] MACS2214-036",333.716917,-14.002444,7.9,2368360.4182,-0.762913964859967,1.10984452892774
"sBoRG 1413+0918  1405",213.2092,9.3007,10.56,3165808.35648,1.83087871070942,1.11683733262236
"BoRG 2140+0241  303",324.8854375,2.68516944444444,10,2997924.58,1.28481709480008,1.12171133303225
"BoRG 2140+0241   37",324.8939,2.6756,10.5,3147820.809,1.77237210900485,1.12173964857807
"[BBZ2014] MACSJ1720-JD1",260.0530519,35.6047895,9,2698132.122,0.309707066390533,1.13254679403202
"CLASH MACSJ1720.3+3536  696",260.0466407,35.6144436,7.7,2308401.9266,-0.957935970541877,1.13272406401239
"[RPS2006] AC 114  4",344.695120833333,-34.7955083333333,9.82,2943961.93756,1.10929728968636,1.13445315764944
"[RPS2006] AC 114  5",344.693770833333,-34.7905444444444,8.51,2551233.81758,-0.168096847530145,1.13446325162016
"BoRG 2132+1004   24",323.0575947,10.0443562,8,2398339.664,-0.665402962019013,1.17129626675843
"[BBZ2014] J153258.81+302102.2",233.245041666667,30.3506111111111,8,2398339.664,-0.665402962019013,1.17377177948508
"CLASH MACSJ1532.9+3021   30",233.2273252,30.3721732,7.7,2308401.9266,-0.957935970541877,1.1742319253022
"sBoRG 2212-0354   102",333.0118,-3.9183,7.58,2272426.83164,-1.07494917395102,1.18129986124754
"sBoRG 1416+1638   150",213.9968,16.6134,8.11,2431316.83438,-0.558140858893963,1.18914837006538
"BoRG 2229-0945  394",337.190254166667,-9.74913333333333,9,2698132.122,0.309707066390533,1.19614210401295
"BoRG 2229-0945  548",337.1905,-9.74903055555555,8.4,2518256.6472,-0.275358950655195,1.19614668339589
"BoRG 1632+3733  694",248.0628393,37.5568592,8,2398339.664,-0.665402962019013,1.19990646916984
"HIPPIES YsDrop01",247.896833333333,37.6038972222222,7.4,2218464.1892,-1.25046897906474,1.20137169866876
"[TBS2012] 247.8968+37.6039",247.8968,37.6039,8,2398339.664,-0.665402962019013,1.20137188224835
"BoRG 1k 0847-0733",247.8968,37.6039,8,2398339.664,-0.665402962019013,1.20137188224835
"BoRG 1632+3737  386",247.898648333333,37.6047538888889,8,2398339.664,-0.665402962019013,1.20137849607609
"[TBS2012] 247.8981+37.6048",247.8981,37.6048,8,2398339.664,-0.665402962019013,1.20138152269165
"[MMD2016] M1311-9-1",197.749791666667,-3.17676111111111,8.9,2668152.8762,0.212196063549578,1.21905231828474
"sBoRG 1456+2754   665",224.0888,27.9029,8.11,2431316.83438,-0.558140858893963,1.21913602219561
"sBoRG 1456+2754   381",224.0788,27.9013,7.75,2323391.5495,-0.9091804691214,1.21921103884968
"QSO J1342+0928",205.53375,9.47732222222222,7.5413,2260824.8635154,-1.11268593205047,1.22398942651601
"CLASH RXJ1347-1145  943",206.8912473,11.7526045,7.5,2248443.435,-1.15295797622379,1.22870121167381
"[BIO2015] BORGY-1417024488",197.92375,-1.41355555555556,7.33,2197478.71714,-1.31872668105341,1.23185563585468
"[MSS2014] F4815",333.96794,0.34525,7.36,2206472.49088,-1.28947338020112,1.23340333711191
"[MSS2014] C1231",334.642,-0.751,8.68,2602198.53544,-0.00232814270052258,1.23369553471413
"[MSS2014] F6782",333.335,1.426,8.66,2596202.68628,-0.0218303432687127,1.23376099120515
"REBELS-40",357.644416666667,-43.5423611111111,7.365,2207971.45317,-1.28459783005907,1.24455836143424
"[MSS2014] F1024",335.415,-0.643,8.68,2602198.53544,-0.00232814270052258,1.24626954023074
"[STB2016] GLASS MACS1423 01018",215.95813271,24.077013896,10.27,3078868.54366,1.54809680247065,1.25508050537268
"[HBT2017] MACS1423-z7p64",215.942404166667,24.0696555555556,7.64,2290414.37912,-1.01644257224645,1.25516785418174
"[MMD2016] M1423-9-2",215.941208333333,24.0693166666667,8.5,2548235.893,-0.177847947814241,1.2551772100995
"[HBH2019] MACS1423-044",215.934721,24.063594,8,2398339.664,-0.665402962019013,1.25518021077737
"[MMD2016] M1423-9-1",215.9545,24.0871333333333,8.7,2608194.3846,0.0171740578676675,1.25524603850077
"[MSS2014] F3932",335.633,0.737,8.68,2602198.53544,-0.00232814270052258,1.26183830813835
"BoRG 1301+0000  160",195.3070838,-0.0189297,8,2398339.664,-0.665402962019013,1.28356027584158
"RELICS wfc3ir PLCK G287.0+32.9 2032",177.7225936,-28.0850703,8.21,2461296.08018,-0.460629856053008,1.32237058475612
"RELICS wfc3ir PLCK G287.0+32.9  275",177.7158565,-28.0659526,7.41,2221462.11378,-1.24071787878065,1.32260822642474
"[CCF2023] J2348 PAR  623",357.058333333333,-30.8383888888889,7.5,2248443.435,-1.15295797622379,1.32824902110925
"[YML2023] F200DA-006",110.668125,-73.5028611111111,10.5,3147820.809,1.77237210900485,1.32993705475192
"[ACF2023] 10234",110.66532,-73.5018,11.42,3423629.87036,2.66947333514163,1.3299594033818
"[YML2023] F150DA-007",110.687,-73.4982222222222,10.99,3294719.11342,2.25017602292553,1.32997765231379
"[DMD2023] SMACS-4063",110.717958333333,-73.4923305555556,10.45,3132831.1861,1.72361660758437,1.33001631398401
"[DMD2023] SMACS-5071",110.736916666667,-73.4898611111111,9.47,2839034.57726,0.76800877974302,1.33002148406552
"[DMD2023] SMACS-3763",110.70475,-73.4919944444444,9.89,2964947.40962,1.17755499167503,1.33004603209602
"[ASF2023] SMACS z10e",110.688766666667,-73.4918213888889,10.89,3264739.86762,2.15266502008457,1.33007818964608
"[ASF2023] SMACS z11a",110.664604166667,-73.4945066666667,11.05,3312706.6609,2.3086826246301,1.33007898298667
"[DMD2023] SMACS-3398",110.647375,-73.4940666666667,9.68,2901990.99344,0.972781885709024,1.33011770344063
"[DMD2023] SMACS-8347",110.734833333333,-73.4834777777778,11.9,3567530.2502,3.13752614877822,1.3301287827334
"[DMD2023] SMACS-10566",110.764458333333,-73.4797194444444,12.03,3606503.26974,3.26429045247145,1.33013514865466
"[RBI2023] 15",110.683416666667,-73.4877388888889,8.85,2653163.2533,0.163440562129101,1.33015420405879
"[DMD2023] SMACS-6200",110.672958333333,-73.4862888888889,9.79,2934968.16382,1.08004398883407,1.33019691210583
"[YML2023] F150DA-031",110.669375,-73.4834722222222,11.95,3582519.8731,3.18628165019869,1.33024916158469
"[YML2023] F150DB-033",110.877291666667,-73.4592,11.38,3411638.17204,2.63046893400525,1.33025909988258
"[DMD2023] SMACS-20757",110.801958333333,-73.46715,10.68,3201783.45144,1.94789191411857,1.33026965702549
"[YML2023] F150DB-026",110.848916666667,-73.4612777777778,10.38,3111845.71404,1.65535890559571,1.3302779861501
"[ASF2023] SMACS z10d",110.694566666667,-73.4780272222222,9.31,2791067.78398,0.611991175197491,1.33029118454338
"[DMD2023] SMACS-15019",110.742791666667,-73.4721,9.68,2901990.99344,0.972781885709024,1.33029854985472
"[DMD2023] SMACS-7606",110.623166666667,-73.4849138888889,9.89,2964947.40962,1.17755499167503,1.33031050624605
"[YML2023] F150DB-031",110.839291666667,-73.4600833333333,11.59,3474594.58822,2.83524203997126,1.33031514160534
"[DMD2023] SMACS-14391",110.698875,-73.4745333333333,9.47,2839034.57726,0.76800877974302,1.33033991167907
"[DMD2023] SMACS-12682",110.662291666667,-73.4751111111111,9.57,2869013.82306,0.865519782583973,1.33039774556757
"[ACF2023] 2779",110.646083333333,-73.4758333333333,9.51,2851026.27558,0.8070131808794,1.33041577548071
"[ACF2023] 1514",110.61476,-73.47749,9.85,2952955.7113,1.13855059053865,1.33044632614899
"[ACF2023] 6878",110.859333333333,-73.4491666666667,8.498,2547636.308084,-0.179798167871061,1.33045486539073
"[ACF2023] 6115",110.71693,-73.46504,10.94,3279729.49052,2.20142052150505,1.33046060417895
"[RBI2023] 19",110.788916666667,-73.4559305555556,8.26,2476285.70308,-0.411874354632531,1.33047552789733
"[DMD2023] SMACS-22480",110.690875,-73.4629444444444,9.68,2901990.99344,0.972781885709024,1.33054251201555
"[DMD2023] SMACS-26598",110.710666666667,-73.460525,10.79,3234760.62182,2.05515401724362,1.33054532594983
"[RBI2023] 14",110.640541666667,-73.46765,11.06,3315704.58548,2.3184337249142,1.33055866139517
"[RBI2023] 1",110.819958333333,-73.4449222222222,12.11,3630486.66638,3.34229925474422,1.33059651144009
"[DMD2023] SMACS-38697",110.866,-73.4388638888889,9.36,2806057.40688,0.660746676617968,1.33060937832084
"[DMD2023] SMACS-43031",110.866083333333,-73.4387944444445,8.57,2569221.36506,-0.109590245825573,1.3306103485519
"[YML2023] F150DB-069",110.76775,-73.4483888888889,11.99,3594511.57142,3.22528605133507,1.33063681895099
