"source_id","ra","dec","parallax","radial_velocity","pmra","pmdec","phot_g_mean_mag","distance","ang_dist_sgra","dist_to_sgra"
4266565506209235968,282.805878298481,0.754315089084047,0.630346467531363,-0.516388757232169,0.840131784131837,0.437054298756839,15.119292,-0.654582888247382,0.587079590197509,6736.76103488372
4252777252533916672,280.553102939325,-6.98294635731073,0.388858333028531,-0.511360173270575,-0.0761865244249843,-0.609890593160825,14.870154,-0.564143474413686,0.449339818850671,5792.37423138535
4104287623020867072,276.042250663882,-14.2681915181151,0.281262499751551,-0.507925891954401,0.485672862019987,0.498229056348973,14.508975,-0.473835752559717,0.300597191519575,4722.84709938958
4200986058584176128,289.017424565525,-9.38234156783925,0.724779875359699,-0.502668735994553,0.159002052226714,1.21275696722508,14.819838,-0.673557499581816,0.504023658000569,6824.45405011294
4257660973868453888,278.088710378434,-4.44673699851412,0.381421238910641,-0.49543518379039,0.418306040759673,0.178214587633361,15.560506,-0.559540488235349,0.47017432073633,5785.94582339632
3067745124916220928,122.504508357569,-4.79922445768232,0.382889223399766,-0.495154885067815,-0.720931268740002,1.30262417170448,14.742243,-0.56046322139323,2.29654036553349,9927.49486626285
4064443383213864960,269.764998135015,-25.2317654463387,0.380238309390083,-0.494008396949586,0.351956910241308,0.259084987639224,14.989929,-0.558791748635645,0.0839446597192267,5383.84874970438
4039507387322341376,272.323319636193,-34.1554877095034,0.298766805695968,-0.481707595316552,1.7771732397039,0.752711461639943,15.086327,-0.492957756137118,0.125583868134867,4698.0104106581
4065635769261688320,271.678575775193,-25.6535533846457,0.165651202066779,-0.480246082117736,0.945908080187234,-1.29595532384528,15.474748,-0.2460500151139,0.100392741915857,2083.4020762182
5961665742176756736,262.757789749296,-39.716937264708,0.114074396164739,-0.476201549847494,0.750617793301989,-0.118269234274539,15.537496,0.00450572038831318,0.194150743770464,1795.0728678379
1814359288672674560,310.819389021789,20.3082562968312,0.119515730370864,-0.470911740745038,0.305187839230404,-1.27672244851929,12.805978,-0.0321316949935958,1.13991318654232,8837.01970042145
4076569067991881728,280.544693369002,-24.4745512482928,0.921685074959412,-0.469743898508153,0.519431675852502,0.0157831985572955,14.12655,-0.70061584144004,0.233786280729807,6949.09302023371
4080119803356057600,280.478486333008,-20.1802865137824,1.1087945155523,-0.451257244075198,-3.08497860536989,-0.856885224040556,14.802447,-0.717423017601508,0.270799342298785,7135.06640016687
5334901031589402624,176.408406745448,-61.8898393837937,0.137843798424995,-0.45004306547404,-1.48783318636335,1.27759560053732,14.135284,-0.134257869143295,1.12888533034742,8184.63229185729
6773038390706698240,293.875119128829,-20.756790724178,0.858745859450736,-0.449986155711209,2.20979473360974,-1.83182756148901,14.641833,-0.69331611155188,0.45667827149601,6973.77659328436
4198204775204025344,287.453642939846,-12.5099838538541,2.25111424322345,-0.446434841385498,1.44069348285595,-2.71930810454265,14.982835,-0.759434861957793,0.446589354181733,7601.76416487327
4070233720727536640,268.60204177915,-22.6607794343905,0.566362782054959,-0.435328108164205,2.83608845202853,1.18162300474522,15.403634,-0.638130539838731,0.115964406059527,6249.54600759161
4198695230430277120,285.85176547009,-12.194895624999,0.65842307091282,-0.432992631011975,0.494959509602513,2.41363348771311,14.61239,-0.660792906539819,0.431004142595188,6650.45624665633
4107081069808458240,280.379604375514,-10.8914970712579,0.89443864107394,-0.43218148548529,-1.51036783210013,-0.902279901474037,15.047605,-0.697581885734467,0.389623813775529,6978.70663570982
4051984473444769280,277.303616050703,-26.9609678434902,1.46510533105128,-0.426573230496831,0.465831752425864,-1.79475604950457,14.958305,-0.737557559974464,0.171483546074731,7328.3919355912
4159796742412704768,277.517438213234,-7.57109291861897,0.599027850466914,-0.424611657742652,0.886061755571743,0.378014961056178,14.925206,-0.646968957635336,0.416273568969409,6508.28941008255
1858024674993602048,311.486665417654,28.2408179804106,0.0406162765538509,-0.423226749853003,0.532293346291234,0.0738527836609394,14.900317,1.45991184014216,1.25068749302893,23371.3355893839
4103912689617785856,277.051095712859,-15.4664004941575,0.133227646983266,-0.422543625377494,-1.01169453470162,-0.853917338345267,15.636467,-0.111183431026207,0.291810594876023,2306.76456965409
